3.0;;;;;;https://static.wikia.nocookie.net/prowrestling/images/1/11/Matt_Martel_Chase_Parker_WWE_Sept_5-19.jpg/revision/latest/scale-to-width-down/350?cb=20190908145406;
Yvon Robert Jr.;6 ft 1 in. (185 cm);242 lbs (110 kg);;Montreal, Quebec, Canada;1967;https://static.wikia.nocookie.net/prowrestling/images/2/2f/Yvon_Robert_Jr..jpg/revision/latest/scale-to-width-down/172?cb=20131123172952;
Z-Barr;6 ft 0 in. (183 cm);202 lbs (92 kg);;Philadelphia, Pennsylvania;August 13, 1999;https://static.wikia.nocookie.net/prowrestling/images/f/f8/Z-Barr.jpg/revision/latest/scale-to-width-down/252?cb=20131016151808;
Zac Conner;;;;Oxford, Pennsylvania;February 9, 2003;https://static.wikia.nocookie.net/prowrestling/images/e/ef/Zac_Connnor.jpg/revision/latest/scale-to-width-down/252?cb=20141117143827;
Zac Edwards;5 ft 8 in. (173 cm);196 lbs (89 kg);;Hollywood, Florida;June 19, 2010;https://static.wikia.nocookie.net/prowrestling/images/f/f2/Zac_Edwards.jpg/revision/latest/scale-to-width-down/350?cb=20170712124806;
Zac James;6 ft 0 in (1.83 m);185 lbs (84 kg);February 15, 1987 (1987-02-15) (age 34);Tulsa, Oklahoma;September 2004;https://static.wikia.nocookie.net/prowrestling/images/0/06/ZacJames.jpg/revision/latest/scale-to-width-down/350?cb=20141006041847;
Zac Reynolds;;;April 5, 1999 (1999-04-05) (age 21);Strathpine, Queensland;2015;https://static.wikia.nocookie.net/prowrestling/images/9/9a/Zac_Reynolds.jpg/revision/latest/scale-to-width-down/350?cb=20191205161518;
Zac Taylor;;;;;;https://static.wikia.nocookie.net/prowrestling/images/f/f8/Zac_Taylor.jpg/revision/latest/scale-to-width-down/350?cb=20190113034229;
Zac Vincent;5 ft 3 in. (160 cm);194 lbs (88 kg);;Belpre, Ohio;;https://static.wikia.nocookie.net/prowrestling/images/c/c2/Zac_Vincent.jpg/revision/latest/scale-to-width-down/350?cb=20131123173524;
Zacarias;;;;Gomez Palacio, Durango;;https://static.wikia.nocookie.net/prowrestling/images/d/d3/Zacarias.jpg/revision/latest/scale-to-width-down/252?cb=20131125140045;
Zacc Payne;;;;St. Louis, Missouri;;https://static.wikia.nocookie.net/prowrestling/images/f/fe/Zacc_Payne.jpg/revision/latest/scale-to-width-down/350?cb=20170905014107;
Zach Daniels;;;;;;https://static.wikia.nocookie.net/prowrestling/images/8/88/Zach_Daniels.jpg/revision/latest/scale-to-width-down/252?cb=20131125140257;
Zach Fury;6 ft 2 in. (187 cm);;;Hagerstown, Maryland,;2011;https://static.wikia.nocookie.net/prowrestling/images/f/f8/Zachary_Daniels.jpg/revision/latest/scale-to-width-down/300?cb=20131125141926;
Zach Gowen;5 ft 11 in (1.80 m);154 lbs (70 kg);March 30, 1983 (1983-03-30) (age 37);Livonia, Michigan;March 16, 2002;https://static.wikia.nocookie.net/prowrestling/images/c/cf/ZachGowen.png/revision/latest/scale-to-width-down/249?cb=20141108051337;
Zach Thomas;;;;Cleveland, Ohio;May 26, 2018;https://static.wikia.nocookie.net/prowrestling/images/3/3b/Zach_Thomas_-_EDUb1AoUUAEyJov.jpg/revision/latest/scale-to-width-down/323?cb=20190930141524;
Zach Thompson;5 ft 9 in (1.75 m);180 lbs (82 kg);;Des Moines, Iowa;June 17, 2006;https://static.wikia.nocookie.net/prowrestling/images/b/b3/Zach_Thompson_3.jpg/revision/latest/scale-to-width-down/350?cb=20130603211141;
Zach White;6 ft 2 in. (189 cm);220 lbs (100 kg);;Vollsmose, Odense;;https://static.wikia.nocookie.net/prowrestling/images/6/6c/Zach_White.png/revision/latest/scale-to-width-down/281?cb=20170712130442;
Zachary Hilton;;;1982;Virginia;2008;https://static.wikia.nocookie.net/prowrestling/images/6/64/Zachary_Hilton_1.jpg/revision/latest/scale-to-width-down/302?cb=20131029193726;
Zachary Pierre Beaulieu;6 ft 1 in. (185 cm);;;Chicopee, Massachusetts;;https://static.wikia.nocookie.net/prowrestling/images/7/70/Zachary_Pierre_Beaulieu.jpg/revision/latest/scale-to-width-down/350?cb=20131125143741;
Zachary Springate III;;;;Ramsgate, Kent, England;;https://static.wikia.nocookie.net/prowrestling/images/6/6a/Zachary_Springate_III.jpg/revision/latest/scale-to-width-down/252?cb=20131125144209;
Zachary Wentz;5 ft 10 in (1.78 m);176 lbs (80 kg);April 29, 1994 (1994-04-29) (age 26);Dayton, Ohio;December 17, 2014;https://static.wikia.nocookie.net/prowrestling/images/c/cd/Zachary_Wentz_-_x6JsOekcfWY.png/revision/latest/scale-to-width-down/350?cb=20190120122546;
Zack Gibson;6 ft 3 in (1.91 m);180 lbs (82 kg);;Liverpool, England;August 16, 2009;https://static.wikia.nocookie.net/prowrestling/images/a/ac/Zack_Gibson_Stat.png/revision/latest/scale-to-width-down/219?cb=20190123053813;
Zack James;6 ft 2 in (1.88 m);183 lb (83 kg);August 20, 1991 (1991-08-20) (age 29);Salt Lake City, Utah;August 2009;https://static.wikia.nocookie.net/prowrestling/images/e/e1/Zack_James_UCW_full_photo.png/revision/latest/scale-to-width-down/243?cb=20140809173530;
Zack Malkov;;;1904;;;https://static.wikia.nocookie.net/prowrestling/images/2/2a/Zack_Malkov.jpg/revision/latest/scale-to-width-down/200?cb=20160905145053;
Zack Mercury;6' 8" (203 cm);251 lbs (114 kg);;Lac du Bonnet, Manitoba;2001;https://static.wikia.nocookie.net/prowrestling/images/6/63/Zack_Mercury.jpg/revision/latest/scale-to-width-down/222?cb=20131125153106;
Zack Rayne;5 ft 11 in (1.80 m);191 lbs (87 kg);;Pittsburgh, Pennsylvania;;https://static.wikia.nocookie.net/prowrestling/images/3/31/Zack-Rayne-011.png/revision/latest/scale-to-width-down/155?cb=20141103194704;
Zack Reeb;;;;Marysville, California;;https://static.wikia.nocookie.net/prowrestling/images/4/49/Zack_Reeb.jpg/revision/latest/scale-to-width-down/252?cb=20131125153759;
Zack Ryder;6 ft 2 in (1.88 m);224 lbs (102 kg);May 14, 1985 (1985-05-14) (age 35);North Merrick, New York;2004;https://static.wikia.nocookie.net/prowrestling/images/d/da/Zack_Ryder_-_2016.png/revision/latest/scale-to-width-down/219?cb=20161223124917;
Zack Sabre, Jr.;6 ft 0 in (1.83 m);180 lb (82 kg);July 24, 1987 (1987-07-24) (age 33);Isle of Sheppey;2002;https://static.wikia.nocookie.net/prowrestling/images/b/bb/Zack_Sabre_Jr.jpg/revision/latest/scale-to-width-down/329?cb=20170616184526;
Zack Salvation;;;;Charlotte, North Carolina;;https://static.wikia.nocookie.net/prowrestling/images/9/96/Zack_Salvation_1.jpg/revision/latest/scale-to-width-down/350?cb=20130822152118;
Zackariel;;;;Telemark;;https://static.wikia.nocookie.net/prowrestling/images/d/d9/Zackariel.jpg/revision/latest/scale-to-width-down/252?cb=20131125154756;
Zacu;;;;;;https://static.wikia.nocookie.net/prowrestling/images/7/7f/Zacu_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913143001;
Zaddam;;;;Valparaiso, Chile;;https://static.wikia.nocookie.net/prowrestling/images/7/72/Zaddam.jpg/revision/latest/scale-to-width-down/252?cb=20131125155148;
Zaeta Roja;;;;Mexico;;https://static.wikia.nocookie.net/prowrestling/images/6/67/Zaeta_Roja.jpg/revision/latest/scale-to-width-down/275?cb=20170426205454;
Zafar Ameen;5 ft 11 in (1.80 m);232 lbs (105 kg);December 16, 1988 (1988-12-16) (age 32);Hungary;2012;https://static.wikia.nocookie.net/prowrestling/images/5/52/Zafar_ameen_1568754582da3b7_m.png/revision/latest/scale-to-width-down/350?cb=20191004162148;
Zagaz;;;;;;https://static.wikia.nocookie.net/prowrestling/images/b/b3/Zagaz_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913143923;
Zahra;5 ft 7 in (1.70 m);;;;;https://static.wikia.nocookie.net/prowrestling/images/2/2a/Zahra.jpg/revision/latest/scale-to-width-down/350?cb=20150720175918;
Zaico;;;;;;https://static.wikia.nocookie.net/prowrestling/images/7/74/Zaico_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913144059;
Zain Ramsey;5' 7" (170 cm);191 lbs (87 kg);;Portage, Indiana;June 29, 2001;https://static.wikia.nocookie.net/prowrestling/images/1/14/Zain_Ramsey.jpg/revision/latest/scale-to-width-down/252?cb=20131125155657;
Zak Douglas;;;;Carrum Downs, Victoria;;https://static.wikia.nocookie.net/prowrestling/images/f/f9/Zak_douglas_champ.jpg/revision/latest/scale-to-width-down/350?cb=20150417021458;
Zak Knight;6' 1" (185 cm);180 lbs (82 kg);May 29, 1991;Norwich, Norfolk, England;2001;https://static.wikia.nocookie.net/prowrestling/images/d/df/Zak_Knight.jpg/revision/latest/scale-to-width-down/200?cb=20160905145639;
Zak Sabbath;;;;Adelaide, South Australia;2009;https://static.wikia.nocookie.net/prowrestling/images/f/f4/Zak_Sabbath.jpg/revision/latest/scale-to-width-down/350?cb=20191205161534;
Zakk Atticus;5 ft 10 in. (178 cm);147 lbs (67 kg);;Welland, Ontario;2004;https://static.wikia.nocookie.net/prowrestling/images/c/c0/Zakk_Atticus.jpg/revision/latest/scale-to-width-down/252?cb=20131125160532;
Zakk Sawyers;6 ft 0 in. (183 cm);178 lbs (81 kg);;Travis County, Texas;March 11, 2011;https://static.wikia.nocookie.net/prowrestling/images/4/41/Zakk_Sawyers.jpg/revision/latest/scale-to-width-down/350?cb=20160529215929;
Zakk Sinizter;;;;Tahlequah, Oklahoma;;https://static.wikia.nocookie.net/prowrestling/images/4/4e/Zakk_Sinizter_1.jpg/revision/latest/scale-to-width-down/180?cb=20130823133719;
Zandrack Von Ellering III;;;;;;https://static.wikia.nocookie.net/prowrestling/images/f/f1/Zandrack_Von_Ellering_III.jpg/revision/latest/scale-to-width-down/200?cb=20160822141715;
Zane Bernardo;5'11";;May 26, 1999;Connecticut;2016;https://static.wikia.nocookie.net/prowrestling/images/a/a9/ZaneBernardo.jpg/revision/latest/scale-to-width-down/350?cb=20210114214121;
Zane Dawson;;;September 23, 1984 (1984-09-23) (age 36);Oxnard, California;2003;https://static.wikia.nocookie.net/prowrestling/images/d/dd/Zane_Dawson_-_12805977.jpg/revision/latest/scale-to-width-down/333?cb=20160401151925;
Zane Morris;;;;Dallas, Texas;;https://static.wikia.nocookie.net/prowrestling/images/9/91/Zane_Morris_1.jpg/revision/latest/scale-to-width-down/180?cb=20130823133454;
Zane Riley;6 ft 0 in (1.83 m);300 lb (136 kg);February 25, 1984 (1984-02-25) (age 36);Gastonia, North Carolina;September 23, 2011;https://static.wikia.nocookie.net/prowrestling/images/1/14/Zane_Riley_-_399738-324.jpg/revision/latest/scale-to-width-down/342?cb=20140727012118;
Zane Silver;5 ft 8 in. (173 cm);;;Pontiac, Michigan;;https://static.wikia.nocookie.net/prowrestling/images/0/07/Zane_Silver.jpg/revision/latest/scale-to-width-down/252?cb=20141106154000;
Zar de la Muerte;;;;;;https://static.wikia.nocookie.net/prowrestling/images/4/44/Zar_de_la_Muerte_1.jpg/revision/latest/scale-to-width-down/250?cb=20130913145228;
Zarco;;;;Tijuana;;https://static.wikia.nocookie.net/prowrestling/images/6/68/Zarco_1.jpg/revision/latest/scale-to-width-down/350?cb=20130913145659;
Zarpa Negra II;;;;;;https://static.wikia.nocookie.net/prowrestling/images/7/7f/Zarpa_Negra_II_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913145902;
Zayne Freeman;6' 0" (183 cm);185lbs (84kg);;Newcastle upon Tyne, England;2019;https://static.wikia.nocookie.net/prowrestling/images/5/5f/FTW_Zayne_Freeman.jpg/revision/latest/scale-to-width-down/350?cb=20200429211922;
Zebra Kid;;;November 3, 1948 (1948-11-03) (age 72);Tampico, Tamaulipas, Mexico;1966;https://static.wikia.nocookie.net/prowrestling/images/0/04/Zebra_Kid_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913152213;
Zema Ion;5 ft 8 in (1.73 m);175 lbs (77 kg);October 5, 1986 (1986-10-05) (age 34);Los Angeles, California;2004;https://static.wikia.nocookie.net/prowrestling/images/8/8f/Joaquin_Wilde_Stat2.png/revision/latest/scale-to-width-down/320?cb=20200710162404;
Zenith;5' 10" (178 cm);176 lbs (80 kg);October 20, 1990;Scarborough, Western Australia;September 11, 2010;https://static.wikia.nocookie.net/prowrestling/images/4/4e/Zenith.jpg/revision/latest/scale-to-width-down/350?cb=20191204164002;
Zentella;;;;;;https://static.wikia.nocookie.net/prowrestling/images/d/d9/Zentella_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913152610;
Zero Kincade;;;;;;https://static.wikia.nocookie.net/prowrestling/images/8/8d/Zero_Kincade.jpg/revision/latest/scale-to-width-down/125?cb=20190113032033;
Zertiko;;;December 28, 1993;;;https://static.wikia.nocookie.net/prowrestling/images/7/7b/Zertiko_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913152851;
Zeus Jr.;;;;;;https://static.wikia.nocookie.net/prowrestling/images/c/c5/Zeus_Jr..jpg/revision/latest/scale-to-width-down/200?cb=20170824165502;
Zicky Dice;;;;Pismo Beach, California;2015;https://static.wikia.nocookie.net/prowrestling/images/e/e1/Zicky_Dice4.jpg/revision/latest/scale-to-width-down/236?cb=20200216185559;
Zigfried;;;;Puebla;;https://static.wikia.nocookie.net/prowrestling/images/9/96/Zigfried_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913153736;
Zigma;;;;Puebla;;https://static.wikia.nocookie.net/prowrestling/images/c/c0/Zigma_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913154034;
ZIP;;;;;;;
Zipper Face;;;;;;https://static.wikia.nocookie.net/prowrestling/images/8/8f/Zipper_Face_1.jpg/revision/latest/scale-to-width-down/201?cb=20130913154629;
Zizou Middoux;6 ft 4 in. (194 cm);220 lbs (100 kg);;Johannesburg, South Africa;2007;https://static.wikia.nocookie.net/prowrestling/images/f/f4/Zizou_Middoux.jpg/revision/latest/scale-to-width-down/320?cb=20131123160156;
Zokre;5 ft 9 in. (1.80 m);183 lbs (83 kg);;Zacatecas, Mexico;;https://static.wikia.nocookie.net/prowrestling/images/9/96/Zokre_.jpg/revision/latest/scale-to-width-down/350?cb=20170618073957;
Zoltan Boscik;;;;;;https://static.wikia.nocookie.net/prowrestling/images/3/3e/Zoltan_Boscik.jpg/revision/latest/scale-to-width-down/252?cb=20131123161029;
Zombie;;;;;;https://static.wikia.nocookie.net/prowrestling/images/b/b6/Zombie_1.jpg/revision/latest/scale-to-width-down/320?cb=20130913155311;
Zonik;;;;;1998;https://static.wikia.nocookie.net/prowrestling/images/9/99/Zonik_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913155825;
Zonik 2000;;;;Mexico City;;https://static.wikia.nocookie.net/prowrestling/images/2/2f/Zonik_2000_1.jpg/revision/latest/scale-to-width-down/164?cb=20130913160102;
Zorrillito I;;;;;;https://static.wikia.nocookie.net/prowrestling/images/5/5c/Zorrillito_I_1.jpg/revision/latest/scale-to-width-down/257?cb=20130913160641;
Zorrillito II;;;;;;https://static.wikia.nocookie.net/prowrestling/images/6/62/Zorrillito_II_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913160836;
Zorro Gris;;;1987;;November 27, 2005;https://static.wikia.nocookie.net/prowrestling/images/1/1a/Zorro_Gris_1.jpg/revision/latest/scale-to-width-down/224?cb=20130913161551;
Zorro Plateado;;;;;;https://static.wikia.nocookie.net/prowrestling/images/e/e8/Zorro_Plateado_1.jpg/revision/latest/scale-to-width-down/249?cb=20130913163530;
Zorro Plateado II;5 ft. 11 in. (175 cm);192 lbs. (82 kg);February 26, 1972;;April 25, 2004;https://static.wikia.nocookie.net/prowrestling/images/8/89/Zorro_Plateado_II_1.jpg/revision/latest/scale-to-width-down/275?cb=20130913163744;
Zorro Plateado Jr.;5 ft. 11 in. (180 cm);203 lb (92 kg);November 5;;;https://static.wikia.nocookie.net/prowrestling/images/c/c9/Zorro_Plateado_Jr._1.jpg/revision/latest/scale-to-width-down/275?cb=20130913163916;
Zulu;;;February 10, 1956;Zacatecas;;https://static.wikia.nocookie.net/prowrestling/images/4/4e/Zulu_1.jpg/revision/latest/scale-to-width-down/250?cb=20130913164348;
Zumbi;5 ft 8 in. (172 cm);167 lbs (76 kg);;Sao Paulo;;https://static.wikia.nocookie.net/prowrestling/images/5/50/Zumbi.jpg/revision/latest/scale-to-width-down/252?cb=20131123161716;
Zumbido;5 ft 8 in (1.73 m);200 lbs (90 kg);November 4, 1974 (1974-11-04) (age 46);Ciudad Obregón, Sonora, Mexico;01990-01-01January 1990;https://static.wikia.nocookie.net/prowrestling/images/9/99/Zumbido2015.JPG/revision/latest/scale-to-width-down/350?cb=20170622221700;
Zumbido Jr.;5 ft. 7 in. (170 cm);176 lb. (80 kg);September 30, 1991;;;https://static.wikia.nocookie.net/prowrestling/images/c/c2/Zumbido_Jr._1.jpg/revision/latest/scale-to-width-down/275?cb=20130913164913;
Águila de Acero;;;April 14, 1970;Mexico City;1986;https://static.wikia.nocookie.net/prowrestling/images/2/22/%C3%81guila_de_Acero.jpg/revision/latest/scale-to-width-down/161?cb=20130215142630;
Águila India;;;October 26, 1948(1948-10-26);Guadalajara;May 1974;https://static.wikia.nocookie.net/prowrestling/images/7/79/%C3%81guila_India.jpg/revision/latest/scale-to-width-down/275?cb=20130215144154;
Águila Solitaria;5 ft 9 in (1.75 m);200 lbs (90 kg);August 31, 1954 (1954-08-31) (age 66);;01978-11-01November 1978;https://static.wikia.nocookie.net/prowrestling/images/f/f6/%C3%81guila_Solitaria.jpg/revision/latest/scale-to-width-down/275?cb=20110706143848;
Águila Tapatía;5 ft 8 in (1.76 m);184 lbs (82 kg);;;;https://static.wikia.nocookie.net/prowrestling/images/d/dc/%C3%81guila_Tapat%C3%ADa.jpg/revision/latest/scale-to-width-down/275?cb=20130215150211;
Ángel Azteca;5 ft 7 in (1.72 m);220 lbs (98 kg);June 24, 1963 (1963-06-24) (age 57);Gómez Palacio, Durango, Mexico;1980;https://static.wikia.nocookie.net/prowrestling/images/3/36/%C3%81ngel_Azteca.png/revision/latest/scale-to-width-down/178?cb=20110425145249;
Ángel Azteca, Jr.;5 ft 7 in (1.71 M);190 lbs (85 kg);June 1, 1980 (1980-06-01) (age 40);Torreón, Coahuila, Mexico;1995;https://static.wikia.nocookie.net/prowrestling/images/8/88/%C3%81ngel_Azteca%2C_Jr..jpg/revision/latest/scale-to-width-down/334?cb=20110722121208;
Ángel Blanco Jr.;;;;Guadalajara Jalisco, Mexico;1988;https://static.wikia.nocookie.net/prowrestling/images/d/dc/%C3%81ngel_Blanco_Jr._1.jpg/revision/latest/scale-to-width-down/275?cb=20130825013626;
Ángel de Oro;5 ft 9 in (1.76 m);180 lbs (82 kg);August 18, 1988 (1988-08-18) (age 32);Torreón, Coahuila, Mexico;2005;https://static.wikia.nocookie.net/prowrestling/images/1/1b/CMLL_Domingos_Arena_Mexico_%28May_13%2C_2018%29_17.JPG/revision/latest/scale-to-width-down/333?cb=20180514145135;
Ángel de Plata (Cuernavaca);;;;;;https://static.wikia.nocookie.net/prowrestling/images/2/26/%C3%81ngel_de_Plata_%28Cuernavaca%29_1.jpg/revision/latest/scale-to-width-down/231?cb=20130825014759;
Ángel Dorado 2;;;;;;https://static.wikia.nocookie.net/prowrestling/images/2/26/%C3%81ngel_Dorado_1.jpg/revision/latest/scale-to-width-down/275?cb=20130825114358;
Ángel Dorado Jr.;;;;;;https://static.wikia.nocookie.net/prowrestling/images/3/39/%C3%81ngel_Dorado_Jr._1.jpg/revision/latest/scale-to-width-down/259?cb=20130825114901;
Ángel Extremo;;;;;;https://static.wikia.nocookie.net/prowrestling/images/2/2e/%C3%81ngel_Extremo_1.png/revision/latest/scale-to-width-down/275?cb=20130825115426;
Ángel Mortal;5' 7" (170 cm);205 lbs (93 kg);;Monterrey, Nuevo León, Mexico;1979;https://static.wikia.nocookie.net/prowrestling/images/0/01/%C3%81ngel_Mortal_1.jpg/revision/latest/scale-to-width-down/225?cb=20130825115817;
Átomo Jr.;;;;Veracruz (city);;https://static.wikia.nocookie.net/prowrestling/images/b/bf/%C3%81tomo_Jr._1.jpg/revision/latest/scale-to-width-down/275?cb=20130913165926;
Édouard Carpentier;5 ft 10 in;230 lbs;July 17, 1926(1926-07-17);Roanne, Loire, France;1956;https://static.wikia.nocookie.net/prowrestling/images/8/89/Edouard_Carpentier.jpg/revision/latest/scale-to-width-down/339?cb=20131008062043;
Última Sombra;5 ft 9 in. (176 cm);180 lbs (82 kg);;Guadalupe, Nuevo Leon;2013;https://static.wikia.nocookie.net/prowrestling/images/4/41/%C3%9Altima_Sombra.jpg/revision/latest/scale-to-width-down/200?cb=20170824154744;
Último Dragóncito;5 ft 2 in (1.58 m);160 lbs (73 kg);August 8, 1972 (1972-08-08) (age 48);Guadalajara, Jalisco, Mexico;1991;https://static.wikia.nocookie.net/prowrestling/images/6/69/Ultimo_Dragoncito.jpg/revision/latest/scale-to-width-down/275?cb=20111218234502;
Último Gladiador;6 ft 0 in (1.84 m);210 lbs (96 kg);March 28, 1978 (1978-03-28) (age 42);;01997-06-11June 11, 1997;https://static.wikia.nocookie.net/prowrestling/images/9/9c/Gerardo_Campos_Poza.jpg/revision/latest/scale-to-width-down/302?cb=20110722085837;
Último Guerrero;5 ft 8 in (1.73 m);210 lb (93 kg);March 1, 1972 (1972-03-01) (age 48);Gómez Palacio, Durango;September 19, 1990;https://static.wikia.nocookie.net/prowrestling/images/1/12/%C3%9Altimo-GuerreroUN.jpg/revision/latest/scale-to-width-down/350?cb=20170618064329;
Vira;5 ft 5 in;122 lbs.;1976;Georgia;;https://static.wikia.nocookie.net/prowrestling/images/1/1a/Vira.jpg/revision/latest/scale-to-width-down/200?cb=20150731152509;
Vision;;;;;;https://static.wikia.nocookie.net/prowrestling/images/a/a7/Vision.jpg/revision/latest/scale-to-width-down/328?cb=20140702034135;
Viva Van;5 ft 5 in (1.65 cm);110 lbs (50 kg);;Los Angeles, California;September 20, 2018;https://static.wikia.nocookie.net/prowrestling/images/0/0e/Viva_Van_-_2157121120820527104.jpg/revision/latest/scale-to-width-down/293?cb=20190910002308;
Vivi Marie;5 ft 6 in (168 cm);120 lbs (54 kg);;;;https://static.wikia.nocookie.net/prowrestling/images/4/4b/Vivi_Marie.jpg/revision/latest/scale-to-width-down/347?cb=20150630201138;
Vivian;;;;;;https://static.wikia.nocookie.net/prowrestling/images/9/91/Vivian.jpg/revision/latest/scale-to-width-down/200?cb=20150713161839;
Vivian St. John;;139 lbs (63 kg);September 10, 1950(1950-09-10);Cincinatti, Ohio;1974;https://static.wikia.nocookie.net/prowrestling/images/b/b3/Vivian_St._John_1.jpg/revision/latest/scale-to-width-down/180?cb=20130819141847;
Vivian Vachon;5 ft 7 in;145 lbs;January 23, 1951(1951-01-23);Montreal, Canada;1960;https://static.wikia.nocookie.net/prowrestling/images/c/cc/Vivian_Vachon.jpg/revision/latest/scale-to-width-down/250?cb=20111117060712;
Vixen;5 ft 0 in;110 lbs.;1979;;;https://static.wikia.nocookie.net/prowrestling/images/6/63/Vixen.jpg/revision/latest/scale-to-width-down/175?cb=20150731152809;
Vixsin;5 ft 4 in (1.63 m);;;Melton, Victoria, Australia;December 11, 2004;https://static.wikia.nocookie.net/prowrestling/images/9/90/Vixsin1.jpg/revision/latest/scale-to-width-down/252?cb=20150821051506;
Vladi;5 ft 8 in (1.73 m);;;;;https://static.wikia.nocookie.net/prowrestling/images/4/4d/Vladi.jpg/revision/latest/scale-to-width-down/200?cb=20150720175308;
Vula;5'9" (175 cm);175 lbs (79 kg);;;1985;https://static.wikia.nocookie.net/prowrestling/images/3/31/Vula.jpg/revision/latest/scale-to-width-down/250?cb=20190118110628;
Vye Vacious;5 ft 11 in (1.80 m);145 lbs (66 kg);;;;https://static.wikia.nocookie.net/prowrestling/images/a/a0/Vye_Vacious.jpg/revision/latest/scale-to-width-down/303?cb=20141027134728;
Waka Tsukiyama;5' 0" (153 cm);;January 26, 1992 (1992-01-26) (age 29);Japan;September 6, 2020;https://static.wikia.nocookie.net/prowrestling/images/e/ea/Waka_Tsukiyama.jpg/revision/latest/scale-to-width-down/350?cb=20210110020805;
Wanda;5 ft 3 in;115 lbs.;1973;;;https://static.wikia.nocookie.net/prowrestling/images/c/c6/Wanda.jpg/revision/latest/scale-to-width-down/200?cb=20150731152948;
Wendi Richter;5 ft 8 in (1.73 m);140 lbs (64 kg);September 6, 1961 (1961-09-06) (age 59);Dallas, Texas;1979;https://static.wikia.nocookie.net/prowrestling/images/7/78/Wendi_Richter_Full.png/revision/latest/scale-to-width-down/170?cb=20120315092243;
Wendy;155 cm;60 kg;November 6, 1970;Reynosa;1988;https://static.wikia.nocookie.net/prowrestling/images/8/89/Wendy_1.jpg/revision/latest/scale-to-width-down/344?cb=20130913181453;
Wendy (FEMWIN);5 ft 4 in;105 lbs.;1983;Vienna;;https://static.wikia.nocookie.net/prowrestling/images/b/b9/Wendy_FEMWIN.jpg/revision/latest/scale-to-width-down/200?cb=20150731153353;
Wenke;5 ft 8 in;140 lbs.;1980;Germany;;https://static.wikia.nocookie.net/prowrestling/images/6/6c/Wenke.jpg/revision/latest/scale-to-width-down/200?cb=20150731153654;
Wenona;5 ft 9 in (175 cm);129 lbs (59 kg);September 25, 1981 (1981-09-25) (age 39);United States;;https://static.wikia.nocookie.net/prowrestling/images/e/ec/Wenona.jpg/revision/latest/scale-to-width-down/333?cb=20150630201309;
Wesna Busic;5 ft 10 in (178 cm);143 lbs (65 kg);June 26, 1983 (1983-06-26) (age 37);Zagreb, Croatia;1998;https://static.wikia.nocookie.net/prowrestling/images/2/21/Vesna-Busic.jpg/revision/latest/scale-to-width-down/275?cb=20090425232634;
White Tigress;5 ft 3 in (1.62 m);132 lbs (60 kg);;Malmö, Sweden;;https://static.wikia.nocookie.net/prowrestling/images/8/82/White_Tigress.jpg/revision/latest/scale-to-width-down/332?cb=20140419005020;
Whitney Grace;5 ft 6 in (1.68 m);110 lbs (50 kg);;Los Angeles, California;;https://static.wikia.nocookie.net/prowrestling/images/f/f0/Whitney_Grace.jpg/revision/latest/scale-to-width-down/350?cb=20150720175450;
Wild Kazuki;5' 4" (163 cm);110 lbs (50 kg);January 23, 1961 (1961-01-23) (age 60);Hamamatsu, Shizuoka, Japan;1980;https://static.wikia.nocookie.net/prowrestling/images/2/28/Wild-Kazuki-01.jpg/revision/latest/scale-to-width-down/350?cb=20190105034911;
Wildfire;;;;;;;
Willa;;;;;;https://static.wikia.nocookie.net/prowrestling/images/c/cf/Willa.JPG/revision/latest/scale-to-width-down/327?cb=20150714133408;
Willow (FEMWIN);5 ft 6 in;126 lbs.;1983;England;;https://static.wikia.nocookie.net/prowrestling/images/3/3d/Willow_FEMWIN.jpg/revision/latest/scale-to-width-down/200?cb=20150731154100;
Willow Nightingale;5 ft 6 in (1.68 m);;January 25, 1994 (1994-01-25) (age 27);North Valley Stream, New York;February 27, 2015;https://static.wikia.nocookie.net/prowrestling/images/0/00/EyeCandy%28WOW%29.png/revision/latest/scale-to-width-down/249?cb=20190120033112;
Wilma Gordon;;;;;;https://static.wikia.nocookie.net/prowrestling/images/8/8d/Wilma_Gordon.jpg/revision/latest/scale-to-width-down/200?cb=20170131150929;
Winona Littleheart;5 ft 3 in (1.62 m);125 lbs (57 kg);September 5, 1955(1955-09-05);Reynolds, Georgia;1976;https://static.wikia.nocookie.net/prowrestling/images/e/e9/Winonalittleheart2.jpg/revision/latest/scale-to-width-down/294?cb=20200511155506;
Winter Sky;5 ft 6 in (168 cm);121 lbs (55 kg);April 12, 1983 (1983-04-12) (age 37);United States;;https://static.wikia.nocookie.net/prowrestling/images/0/08/Winter_Sky_US_1.jpg/revision/latest/scale-to-width-down/167?cb=20150630194723;
